cve.id,cvss_baseScore,cve.lastModified
CVE-2025-41053,5.4,2025-09-04T17:51:58.813
CVE-2025-41054,5.4,2025-09-04T17:53:06.430
CVE-2025-41055,5.4,2025-09-04T17:51:21.303
CVE-2025-41056,5.4,2025-09-04T17:51:15.420
CVE-2025-41057,5.4,2025-09-04T17:51:08.280
CVE-2025-41058,5.4,2025-09-04T17:51:01.063
CVE-2025-41059,5.4,2025-09-04T17:50:51.110
CVE-2025-41060,5.4,2025-09-04T17:50:43.737
CVE-2025-41061,5.4,2025-09-04T17:50:34.057
CVE-2025-41062,5.4,2025-09-04T17:50:28.117
CVE-2025-41063,5.4,2025-09-04T17:50:21.547
CVE-2025-7385,,2025-09-04T15:35:29.497
CVE-2025-7388,8.4,2025-09-04T15:35:29.497
CVE-2025-57263,7.2,2025-09-18T16:51:13.593
CVE-2024-43184,6.1,2026-01-09T02:31:46.677
CVE-2025-25048,6.5,2026-01-09T02:31:36.477
CVE-2025-2667,4.9,2025-09-10T17:19:28.017
CVE-2025-2694,4.8,2025-09-10T17:15:33.390
CVE-2025-6785,,2025-09-04T15:35:29.497
CVE-2025-8311,,2025-09-11T15:15:38.867
CVE-2025-23256,8.7,2025-09-05T17:47:24.833
CVE-2025-23257,7.3,2025-09-05T17:47:24.833
CVE-2025-23258,7.3,2025-09-05T17:47:24.833
CVE-2025-23259,6.5,2025-09-05T17:47:24.833
CVE-2025-23261,5.5,2025-09-05T17:47:24.833
CVE-2025-23262,6.3,2025-09-05T17:47:24.833
CVE-2025-23301,4.2,2025-09-05T17:47:24.833
CVE-2025-23302,4.2,2025-09-05T17:47:24.833
CVE-2025-38679,7.1,2026-01-08T22:30:19.237
CVE-2025-38680,7.1,2026-01-08T22:32:41.163
CVE-2025-38681,4.7,2026-01-08T22:32:28.007
CVE-2025-38682,7.8,2025-11-25T22:06:13.123
CVE-2025-38683,5.5,2026-01-08T22:32:21.140
CVE-2025-38684,5.5,2026-01-08T22:32:10.017
CVE-2025-38685,7.8,2026-01-08T22:31:48.173
CVE-2025-38686,5.5,2025-11-24T19:48:02.293
CVE-2025-38687,4.7,2026-01-09T19:00:55.593
CVE-2025-38688,7.8,2025-11-24T19:47:43.183
CVE-2025-38689,5.5,2025-11-24T19:47:21.780
CVE-2025-38690,5.5,2025-11-24T19:47:00.657
CVE-2025-38691,5.5,2026-01-09T18:57:08.720
CVE-2025-38692,5.5,2025-11-24T19:45:16.833
CVE-2025-38693,5.5,2026-01-09T18:56:52.733
CVE-2025-38694,5.5,2026-01-22T18:40:08.380
CVE-2025-38695,5.5,2026-01-09T17:06:00.137
CVE-2025-38696,5.5,2026-01-09T17:04:32.673
CVE-2025-38697,7.8,2026-03-17T16:11:36.383
CVE-2025-38698,5.5,2026-03-17T16:15:31.523
CVE-2025-38699,7.8,2026-01-07T21:52:42.467
CVE-2025-38700,5.5,2026-01-09T17:04:02.750
CVE-2025-38701,5.5,2026-01-09T16:18:21.320
CVE-2025-38702,7.8,2026-01-23T20:31:27.950
CVE-2025-38703,7.8,2025-11-24T19:45:00.563
CVE-2025-38704,7.8,2026-03-25T11:16:11.683
CVE-2025-38705,5.5,2025-11-24T19:43:18.883
CVE-2025-38706,5.5,2026-01-23T20:32:43.293
CVE-2025-38707,7.8,2026-01-09T16:12:31.150
CVE-2025-38708,7.8,2026-03-17T16:16:42.337
CVE-2025-38709,5.5,2025-12-03T20:00:20.867
CVE-2025-38710,5.5,2025-11-25T22:07:05.383
CVE-2025-38711,5.5,2026-01-09T16:11:13.943
CVE-2025-38712,5.5,2026-03-17T16:15:59.610
CVE-2025-38713,7.1,2026-03-17T16:20:07.307
CVE-2025-38714,7.1,2026-01-09T16:09:49.040
CVE-2025-38715,7.1,2026-03-17T16:20:39.480
CVE-2025-38716,5.5,2025-11-25T22:07:21.850
CVE-2025-38717,4.7,2025-11-25T22:07:31.647
CVE-2025-38718,7.8,2026-03-17T16:21:17.817
CVE-2025-38719,5.5,2025-12-02T20:05:31.550
CVE-2025-38720,5.5,2025-11-25T21:47:46.150
CVE-2025-38721,5.5,2026-01-09T15:57:13.957
CVE-2025-38722,7.8,2025-11-25T21:47:55.617
CVE-2025-38723,5.5,2026-01-08T17:42:36.560
CVE-2025-38724,7.8,2026-01-08T17:39:18.610
CVE-2025-38725,5.5,2026-01-08T17:38:10.343
CVE-2025-38726,5.5,2025-11-25T21:50:39.817
CVE-2025-38727,5.5,2026-01-08T17:34:29.383
CVE-2025-38728,7.1,2026-01-08T17:31:44.547
CVE-2025-38729,7.8,2026-01-08T17:31:17.310
CVE-2025-38730,7.8,2025-11-25T21:50:46.317
CVE-2025-57576,5.4,2025-09-10T17:04:53.493
CVE-2025-9636,7.9,2025-09-11T21:26:47.250
CVE-2023-35657,4.0,2025-09-05T18:59:09.560
CVE-2024-49739,4.0,2025-09-05T18:58:48.627
CVE-2025-0077,4.0,2025-09-05T18:57:56.653
CVE-2025-0087,5.1,2025-09-05T18:56:18.247
CVE-2025-22425,5.1,2025-09-05T18:56:05.070
CVE-2025-26420,4.4,2025-09-05T18:55:46.920
CVE-2025-26421,4.0,2025-09-05T18:55:28.810
CVE-2025-26422,4.0,2025-09-05T18:55:05.537
CVE-2025-26423,6.2,2025-09-05T19:11:12.930
CVE-2025-26424,4.0,2025-09-05T19:11:21.010
CVE-2025-26425,4.0,2025-09-05T19:11:30.167
CVE-2025-26426,5.1,2025-09-05T19:11:41.917
CVE-2025-26427,4.4,2025-09-05T19:11:56.987
CVE-2025-26428,3.2,2025-09-05T19:12:05.557
CVE-2025-26429,5.5,2025-09-05T19:13:32.637
CVE-2025-26430,7.8,2025-09-29T22:44:44.350
CVE-2025-26432,5.5,2025-09-05T19:00:36.720
CVE-2025-26435,7.8,2025-09-29T22:46:34.803
CVE-2025-26436,7.8,2025-09-29T22:48:26.493
CVE-2025-26437,5.5,2025-09-08T14:16:07.843
CVE-2025-26438,8.8,2025-09-05T19:13:43.690
CVE-2025-26440,7.8,2025-09-08T14:12:56.513
CVE-2025-26441,6.5,2025-09-08T14:15:47.460
CVE-2025-26442,5.5,2025-09-29T22:48:47.203
CVE-2025-26443,7.3,2025-09-08T14:14:00.603
CVE-2025-26444,7.8,2025-09-08T14:13:37.513
CVE-2025-26445,5.5,2025-09-08T14:13:20.910
CVE-2025-26448,5.5,2025-09-08T14:13:11.063
CVE-2025-26449,5.5,2025-09-08T14:12:39.347
CVE-2025-26450,7.8,2025-09-08T14:12:30.373
CVE-2025-26452,7.8,2025-09-05T19:13:54.293
CVE-2025-26453,5.5,2025-09-08T14:12:14.103
CVE-2025-26455,7.8,2025-09-05T19:14:05.457
CVE-2025-26456,5.5,2025-09-08T16:41:23.340
CVE-2025-26458,7.8,2025-09-08T14:11:52.740
CVE-2025-26462,7.8,2025-09-08T14:11:29.327
CVE-2025-26463,5.5,2025-09-05T19:14:18.263
CVE-2025-32312,7.8,2025-09-05T19:14:29.530
CVE-2024-49714,7.8,2025-09-05T19:14:50.013
CVE-2025-0076,3.3,2025-09-05T19:14:58.947
CVE-2025-0089,7.8,2025-09-08T16:40:54.243
CVE-2025-22441,7.3,2025-09-05T19:15:07.143
CVE-2025-26454,7.8,2025-09-08T14:10:25.473
CVE-2025-26464,7.8,2025-09-08T14:10:13.103
CVE-2025-32321,7.8,2025-09-08T14:09:52.410
CVE-2025-32323,7.8,2025-09-08T14:09:46.420
CVE-2025-32324,7.8,2025-09-08T14:09:35.763
CVE-2025-32325,7.8,2025-09-08T14:09:19.417
CVE-2025-32326,7.8,2025-09-08T14:09:09.560
CVE-2025-32327,7.8,2025-09-08T14:08:28.517
CVE-2025-32330,5.7,2025-09-08T14:08:06.807
CVE-2025-32331,7.8,2025-09-08T14:07:51.173
CVE-2025-32332,7.8,2025-09-08T14:06:33.690
CVE-2025-32333,7.8,2025-09-08T14:06:10.520
CVE-2025-32345,7.8,2025-09-08T16:40:40.663
CVE-2025-32346,7.8,2025-09-08T14:05:36.853
CVE-2025-32347,7.8,2025-09-08T14:05:28.820
CVE-2025-32349,7.8,2025-09-08T14:05:18.693
CVE-2025-32350,7.8,2025-09-08T14:04:56.523
CVE-2025-48522,7.8,2025-09-08T16:40:27.910
CVE-2025-48523,7.8,2025-09-05T19:15:19.957
CVE-2025-48524,5.5,2025-09-08T14:04:43.763
CVE-2025-48526,4.0,2025-09-05T19:15:31.657
CVE-2025-48527,6.2,2025-09-05T19:10:11.137
CVE-2025-48528,4.0,2025-09-05T19:10:19.983
CVE-2025-48529,5.5,2025-09-05T19:10:30.733
CVE-2025-48530,8.1,2025-09-05T19:10:37.743
CVE-2025-48531,7.8,2025-09-05T19:10:48.640
CVE-2025-48532,7.3,2025-09-05T19:10:54.623
CVE-2025-48533,7.0,2025-09-05T19:05:42.783
CVE-2025-48534,8.8,2025-09-05T19:05:33.460
CVE-2025-48535,7.8,2025-09-05T19:05:25.907
CVE-2025-48537,7.1,2025-09-05T19:05:16.413
CVE-2025-48538,5.5,2025-09-05T19:05:02.497
CVE-2025-48539,8.0,2025-09-05T19:04:54.330
CVE-2025-48540,7.8,2025-09-05T19:04:45.957
CVE-2025-48541,7.8,2025-09-05T19:04:33.883
CVE-2025-48542,5.5,2025-09-05T19:04:26.180
CVE-2025-48543,8.8,2025-10-23T14:52:51.863
CVE-2025-48544,7.8,2026-03-06T04:15:56.637
CVE-2025-48545,7.1,2026-03-04T15:16:11.303
CVE-2025-48546,7.8,2025-09-08T16:39:52.283
CVE-2025-48547,7.3,2025-09-08T16:39:40.177
CVE-2025-48548,7.3,2025-09-05T19:03:41.150
CVE-2025-48549,7.8,2025-09-05T19:03:19.523
CVE-2025-48550,5.5,2025-09-05T19:03:02.300
CVE-2025-48551,5.0,2025-09-05T19:02:54.367
CVE-2025-48552,7.8,2025-09-08T16:38:23.923
CVE-2025-48553,7.8,2025-09-08T16:38:10.970
CVE-2025-48554,6.1,2025-09-05T19:02:44.690
CVE-2025-48556,7.3,2025-09-05T19:02:34.320
CVE-2025-48558,7.8,2025-09-05T19:02:24.653
CVE-2025-48559,5.5,2025-09-05T19:02:15.230
CVE-2025-48560,5.5,2025-09-08T14:04:18.790
CVE-2025-48561,5.5,2025-09-26T14:00:49.093
CVE-2025-48562,5.0,2025-09-26T14:01:36.763
CVE-2025-48563,7.8,2025-09-08T14:03:37.943
CVE-2025-48581,8.4,2025-11-18T05:16:07.390
CVE-2024-40664,6.2,2025-09-08T14:03:20.720
CVE-2024-49731,4.0,2025-09-05T19:08:43.963
CVE-2025-22414,7.8,2025-09-05T19:08:51.160
CVE-2025-22415,4.0,2025-09-05T19:08:58.430
CVE-2025-26419,3.3,2025-09-05T18:59:44.977
CVE-2025-26431,7.8,2025-09-05T18:59:29.447
CVE-2025-26439,7.8,2025-09-05T19:08:32.547
CVE-2025-32322,7.8,2025-09-05T18:59:59.360
CVE-2025-58353,8.2,2025-09-05T17:47:10.303
CVE-2025-58361,9.3,2025-09-05T17:47:10.303
CVE-2025-54914,9.8,2025-10-20T19:21:37.337
CVE-2025-55190,9.9,2025-09-19T15:20:53.823
CVE-2025-55209,,2025-09-05T17:47:10.303
CVE-2025-55238,7.5,2025-09-10T17:00:19.680
CVE-2025-55241,10.0,2025-09-24T19:15:37.787
CVE-2025-55242,7.5,2025-09-18T16:32:57.687
CVE-2025-55244,9.0,2025-10-17T15:46:21.553
CVE-2025-55305,6.1,2025-09-05T17:47:10.303
CVE-2025-55739,,2025-09-05T17:47:10.303
CVE-2025-58179,6.5,2025-12-22T20:08:22.513
CVE-2025-58352,6.5,2025-09-18T16:25:36.483
CVE-2025-58359,,2025-09-05T17:47:10.303
CVE-2025-58362,7.5,2025-09-17T20:35:24.260
CVE-2025-7445,6.5,2025-09-05T17:47:10.303
CVE-2025-9990,8.1,2025-09-05T17:47:10.303
CVE-2025-8684,6.4,2025-09-05T17:47:10.303
CVE-2025-58401,6.8,2025-09-05T17:47:10.303
CVE-2025-41408,4.3,2025-09-05T17:47:10.303
CVE-2025-55037,9.8,2025-09-05T17:47:10.303
CVE-2025-55671,7.8,2025-09-05T17:47:10.303
CVE-2025-58400,6.7,2025-09-05T17:47:10.303
CVE-2025-8944,4.3,2026-01-20T21:38:27.313
CVE-2025-48395,4.7,2025-09-05T17:47:10.303
CVE-2025-58276,5.5,2025-09-11T12:14:04.980
CVE-2025-58280,5.5,2025-09-11T12:13:47.110
CVE-2025-58281,5.5,2025-09-11T12:13:25.333
CVE-2025-58296,4.7,2025-09-11T12:13:13.660
CVE-2025-58313,2.5,2025-09-11T12:12:52.007
CVE-2024-21977,3.2,2025-09-05T17:47:10.303
CVE-2025-10011,8.8,2025-09-26T12:45:25.380
CVE-2025-58783,4.3,2025-09-05T17:47:10.303
CVE-2025-58784,6.5,2025-09-05T17:47:10.303
CVE-2025-58785,5.4,2025-09-05T17:47:10.303
CVE-2025-58786,6.5,2025-09-05T17:47:10.303
CVE-2025-58787,6.5,2025-09-05T17:47:10.303
CVE-2025-58788,7.6,2025-09-05T17:47:10.303
CVE-2025-58789,7.6,2025-09-05T17:47:10.303
CVE-2025-58790,6.5,2025-09-05T17:47:10.303
CVE-2025-58791,5.9,2025-09-05T17:47:10.303
CVE-2025-58792,4.3,2025-09-05T17:47:10.303
CVE-2025-58793,6.5,2025-09-05T17:47:10.303
CVE-2025-58794,4.3,2025-09-05T17:47:10.303
CVE-2025-58795,4.3,2025-09-15T12:15:33.283
CVE-2025-58796,6.5,2025-09-05T17:47:10.303
CVE-2025-58797,5.3,2025-09-05T17:47:10.303
CVE-2025-58798,4.3,2025-09-05T17:47:10.303
CVE-2025-58799,4.3,2025-09-05T17:47:10.303
CVE-2025-58800,4.3,2025-09-05T17:47:10.303
CVE-2025-58801,5.4,2025-09-05T17:47:10.303
CVE-2025-58802,4.3,2025-09-05T17:47:10.303
CVE-2025-58804,4.3,2025-09-05T17:47:10.303
CVE-2025-58805,5.9,2025-09-05T17:47:10.303
CVE-2025-58806,7.1,2025-09-05T17:47:10.303
CVE-2025-58807,7.1,2025-09-05T17:47:10.303
CVE-2025-58808,6.5,2025-09-05T17:47:10.303
CVE-2025-58809,7.1,2025-09-05T17:47:10.303
CVE-2025-58810,5.9,2025-09-05T17:47:10.303
CVE-2025-58811,5.9,2025-09-05T17:47:10.303
CVE-2025-58812,6.5,2025-09-05T17:47:10.303
CVE-2025-58813,4.3,2025-09-05T17:47:10.303
CVE-2025-58814,6.5,2025-09-05T17:47:10.303
CVE-2025-58815,7.2,2025-09-05T17:47:10.303
CVE-2025-58816,3.5,2025-09-05T17:47:10.303
CVE-2025-58817,4.3,2025-09-05T17:47:10.303
CVE-2025-58818,5.4,2025-09-05T17:47:10.303
CVE-2025-58819,9.1,2025-09-05T17:47:10.303
CVE-2025-58820,5.9,2025-09-05T17:47:10.303
CVE-2025-58821,5.9,2025-09-05T17:47:10.303
CVE-2025-58822,6.5,2025-09-05T17:47:10.303
CVE-2025-58823,6.5,2025-09-05T17:47:10.303
CVE-2025-58824,4.3,2025-09-05T17:47:10.303
CVE-2025-58825,5.9,2025-09-05T17:47:10.303
CVE-2025-58826,6.5,2025-09-05T17:47:10.303
CVE-2025-58827,3.8,2025-09-05T17:47:10.303
CVE-2025-58828,6.5,2025-09-05T17:47:10.303
CVE-2025-58829,4.9,2025-09-05T17:47:10.303
CVE-2025-58830,6.5,2025-09-05T17:47:10.303
CVE-2025-58831,4.3,2025-09-05T17:47:10.303
CVE-2025-58832,5.9,2025-09-05T17:47:10.303
CVE-2025-58833,8.8,2025-09-05T17:47:10.303
CVE-2025-58834,6.5,2025-09-05T17:47:10.303
CVE-2025-58835,5.3,2025-09-05T17:47:10.303
CVE-2025-58836,6.5,2025-09-05T17:47:10.303
CVE-2025-58837,6.5,2025-09-05T17:47:10.303
CVE-2025-58838,6.5,2025-09-05T17:47:10.303
CVE-2025-58839,7.2,2025-09-05T17:47:10.303
CVE-2025-58840,6.5,2025-09-05T17:47:10.303
CVE-2025-58841,5.5,2025-09-05T17:47:10.303
CVE-2025-58842,6.5,2025-09-05T17:47:10.303
CVE-2025-58843,7.1,2025-09-05T17:47:10.303
CVE-2025-58844,7.1,2025-09-05T17:47:10.303
CVE-2025-58845,7.1,2025-09-05T17:47:10.303
CVE-2025-58846,7.1,2025-09-05T17:47:10.303
CVE-2025-58847,7.1,2025-09-05T17:47:10.303
CVE-2025-58848,7.1,2025-09-05T17:47:10.303
CVE-2025-58849,7.1,2025-09-05T17:47:10.303
CVE-2025-58850,6.5,2025-09-05T17:47:10.303
CVE-2025-58851,6.5,2025-09-05T17:47:10.303
CVE-2025-58852,7.1,2025-09-05T17:47:10.303
CVE-2025-58853,7.1,2025-09-05T17:47:10.303
CVE-2025-58854,7.1,2025-09-05T17:47:10.303
CVE-2025-58855,7.1,2025-09-05T17:47:10.303
CVE-2025-58856,6.5,2025-09-05T17:47:10.303
CVE-2025-58857,7.1,2025-09-05T17:47:10.303
CVE-2025-58858,6.5,2025-09-05T17:47:10.303
CVE-2025-58859,7.1,2025-09-05T17:47:10.303
CVE-2025-58860,7.1,2025-09-05T17:47:10.303
CVE-2025-58861,7.1,2025-09-05T17:47:10.303
CVE-2025-58862,6.5,2025-09-05T17:47:10.303
CVE-2025-58863,6.5,2025-09-05T17:47:10.303
CVE-2025-58864,6.5,2025-09-05T17:47:10.303
CVE-2025-58865,4.3,2025-09-05T17:47:10.303
CVE-2025-58866,2.7,2025-09-05T17:47:10.303
CVE-2025-58867,6.5,2025-09-05T17:47:10.303
CVE-2025-58868,6.5,2025-09-05T17:47:10.303
CVE-2025-58869,6.5,2025-09-05T17:47:10.303
CVE-2025-58870,6.5,2025-09-05T17:47:10.303
CVE-2025-58871,6.5,2025-09-05T17:47:10.303
CVE-2025-58872,6.5,2025-09-05T17:47:10.303
CVE-2025-58873,5.9,2025-09-05T17:47:10.303
CVE-2025-58874,6.5,2025-09-05T17:47:10.303
CVE-2025-58875,6.5,2025-09-05T17:47:10.303
CVE-2025-58876,6.5,2025-09-05T17:47:10.303
CVE-2025-58878,6.5,2025-09-05T17:47:10.303
CVE-2025-58880,6.5,2025-09-05T17:47:10.303
CVE-2025-58881,8.5,2025-09-05T17:47:10.303
CVE-2025-58882,6.5,2025-09-05T17:47:10.303
CVE-2025-58883,5.9,2025-09-05T17:47:10.303
CVE-2025-58884,5.9,2025-09-05T17:47:10.303
CVE-2025-58886,5.9,2025-09-05T17:47:10.303
CVE-2025-58887,6.5,2025-09-05T17:47:10.303
CVE-2025-8695,5.4,2025-09-05T17:47:10.303
CVE-2025-10012,8.8,2025-09-08T14:24:12.217
CVE-2025-58780,7.2,2025-09-08T21:15:34.090
CVE-2025-10013,6.3,2025-09-08T14:25:56.210
CVE-2024-0028,5.5,2025-09-08T16:38:34.340
CVE-2025-26434,5.5,2025-09-08T16:38:44.803
CVE-2025-26461,3.3,2025-09-08T16:38:50.637
CVE-2025-27003,4.3,2025-09-05T17:47:10.303
CVE-2025-32316,5.5,2025-09-08T16:38:55.070
CVE-2025-32317,5.5,2025-09-08T16:39:05.173
CVE-2025-32318,8.8,2025-09-08T16:39:18.520
CVE-2025-32320,7.8,2025-09-08T16:39:26.370
CVE-2025-48102,5.9,2025-09-05T17:47:10.303
CVE-2025-48103,6.5,2025-09-05T17:47:10.303
CVE-2025-48104,7.1,2025-09-05T17:47:10.303
CVE-2025-48105,6.5,2025-09-05T17:47:10.303
CVE-2025-48317,7.5,2025-09-05T17:47:10.303
CVE-2025-49401,9.8,2025-09-05T17:47:10.303
CVE-2025-53307,7.1,2025-09-05T17:47:10.303
CVE-2025-53571,6.5,2025-09-05T17:47:10.303
CVE-2025-54744,6.5,2025-09-05T17:47:10.303
CVE-2025-57889,7.5,2025-09-05T17:47:10.303
CVE-2025-58206,9.8,2026-01-28T19:09:37.380
CVE-2025-58214,8.1,2025-09-05T17:47:10.303
CVE-2025-58628,9.3,2025-09-05T17:47:10.303
CVE-2025-9998,,2025-09-05T17:47:10.303
CVE-2025-9999,,2025-09-05T17:47:10.303
CVE-2025-10014,3.1,2025-10-31T14:47:01.837
CVE-2025-30198,6.3,2025-09-23T17:11:29.170
CVE-2025-30199,7.2,2025-09-23T17:11:48.730
CVE-2025-30200,6.3,2025-09-23T17:12:03.670
CVE-2025-35451,9.8,2026-01-14T15:33:46.617
CVE-2025-35452,9.8,2025-12-23T17:08:13.470
CVE-2025-38731,7.8,2025-11-25T21:51:00.783
CVE-2025-38732,5.5,2026-01-09T22:12:37.037
CVE-2025-38733,5.5,2025-11-25T21:59:04.250
CVE-2025-38734,7.8,2025-11-25T21:59:17.530
CVE-2025-38735,5.5,2026-01-08T15:37:10.163
CVE-2025-38736,7.1,2026-01-08T15:34:43.467
CVE-2025-38737,5.5,2025-11-25T22:03:13.657
CVE-2025-39673,4.7,2026-01-07T20:40:51.040
CVE-2025-39674,5.5,2025-11-25T21:28:05.853
CVE-2025-39675,5.5,2026-01-07T21:51:02.960
CVE-2025-39676,5.5,2026-01-07T21:50:27.650
CVE-2025-39677,5.5,2025-11-25T21:28:36.563
CVE-2025-39678,5.5,2025-11-25T21:28:44.973
CVE-2025-39679,5.5,2025-11-25T21:28:54.547
CVE-2025-39680,7.1,2025-11-25T21:29:02.230
CVE-2025-39681,5.5,2026-01-08T15:33:38.437
CVE-2025-39682,7.1,2026-03-17T16:22:25.887
CVE-2025-39683,7.1,2026-01-08T15:32:49.737
CVE-2025-39684,5.5,2026-01-08T15:17:40.103
CVE-2025-39685,7.1,2026-01-08T15:11:32.483
CVE-2025-39686,7.8,2026-01-08T15:08:56.220
CVE-2025-39687,7.1,2026-03-17T16:25:43.993
CVE-2025-39689,7.8,2026-01-08T14:52:36.620
CVE-2025-39690,5.5,2025-11-25T21:29:08.727
CVE-2025-39691,7.8,2026-01-08T16:10:25.087
CVE-2025-39692,5.5,2026-01-08T16:09:58.750
CVE-2025-39693,5.5,2026-01-07T21:48:20.617
CVE-2025-39694,5.5,2026-01-07T20:32:47.337
CVE-2025-39695,5.5,2025-11-25T21:29:51.113
CVE-2025-39696,5.5,2025-11-25T21:30:13.343
CVE-2025-39697,4.7,2026-01-08T16:09:27.373
CVE-2025-39698,5.5,2025-11-25T21:31:12.100
CVE-2025-39699,5.5,2025-11-25T21:13:40.067
CVE-2025-39700,5.5,2025-11-25T21:15:03.620
CVE-2025-39701,7.8,2026-01-08T16:04:14.680
CVE-2025-39702,7.0,2026-03-17T16:25:23.003
CVE-2025-39703,5.5,2026-01-08T16:26:22.407
CVE-2025-39704,5.5,2025-11-25T21:15:34.557
CVE-2025-39705,5.5,2025-11-25T21:15:42.683
CVE-2025-39706,5.5,2026-01-08T16:22:52.880
CVE-2025-39707,5.5,2025-11-25T21:15:47.960
CVE-2025-39708,5.5,2025-11-25T21:15:53.460
CVE-2025-39709,5.5,2026-01-08T16:19:09.033
CVE-2025-39710,7.1,2026-01-12T15:54:26.087
CVE-2025-39711,7.8,2025-11-25T21:16:06.437
CVE-2025-39712,5.5,2025-11-25T20:56:08.080
CVE-2025-39713,4.7,2026-01-07T20:39:57.930
CVE-2025-39714,5.5,2026-01-12T15:54:10.717
CVE-2025-39715,5.5,2026-01-07T19:43:02.637
CVE-2025-39716,5.5,2026-01-07T19:41:50.223
CVE-2025-39717,7.8,2025-11-25T17:48:11.943
CVE-2025-39718,5.5,2026-01-07T19:34:27.017
CVE-2025-39719,7.1,2026-01-07T19:31:27.070
CVE-2025-39720,5.5,2025-11-25T17:46:33.250
CVE-2025-39721,5.5,2026-03-17T16:27:56.953
CVE-2025-39722,5.5,2025-11-25T17:44:11.147
CVE-2025-39723,7.8,2025-11-25T21:01:02.797
CVE-2025-39724,5.5,2026-01-12T15:53:14.970
CVE-2025-39725,5.5,2025-11-25T21:01:10.547
CVE-2025-39726,4.7,2025-11-25T18:05:49.350
CVE-2025-9709,,2025-09-08T16:25:38.810
CVE-2025-9057,6.4,2025-09-08T16:25:38.810
CVE-2025-10025,9.8,2025-09-10T16:47:06.400
CVE-2025-10026,6.1,2025-09-10T16:45:15.147
CVE-2025-10044,4.3,2025-12-19T22:15:50.230
CVE-2025-9566,8.1,2026-03-19T18:16:16.143
CVE-2025-10059,6.5,2025-09-22T16:55:12.757
CVE-2025-10060,7.5,2025-09-18T16:14:27.200
CVE-2025-10061,6.5,2025-11-13T16:58:52.193
CVE-2025-53791,4.7,2025-09-10T16:00:24.180
CVE-2025-10027,6.1,2025-09-10T15:56:17.327
CVE-2025-57807,9.8,2025-11-03T19:16:12.893
CVE-2025-58366,,2025-09-08T16:25:38.810
CVE-2025-58367,,2025-09-08T16:25:38.810
CVE-2025-58369,5.3,2025-11-07T12:15:34.797
CVE-2025-58370,8.1,2025-09-10T15:11:46.347
CVE-2025-58371,9.8,2025-09-15T18:08:40.367
CVE-2025-58372,9.8,2025-09-15T18:08:35.817
CVE-2025-58373,6.5,2025-09-15T18:08:02.383
CVE-2021-26383,7.9,2025-09-08T16:25:38.810
CVE-2025-58439,9.1,2025-10-27T18:03:37.790
CVE-2025-6067,6.4,2025-09-08T16:25:38.810
CVE-2025-7366,7.3,2025-09-08T16:25:38.810
CVE-2025-7368,5.3,2025-09-08T16:25:38.810
CVE-2025-9849,5.3,2025-09-08T16:25:38.810
CVE-2025-10003,6.5,2025-09-08T16:25:38.810
CVE-2025-58374,7.8,2025-09-15T18:07:55.513
CVE-2025-58437,8.1,2025-10-17T13:54:43.823
CVE-2025-8359,9.8,2025-09-08T16:25:38.810
CVE-2025-8360,6.4,2025-09-08T16:25:38.810
CVE-2025-9085,4.9,2025-09-08T16:25:38.810
CVE-2025-9515,7.2,2025-09-08T16:25:38.810
CVE-2025-9853,6.4,2025-09-08T16:25:38.810
CVE-2025-7040,8.2,2025-09-08T16:25:38.810
CVE-2025-7045,6.5,2025-09-08T16:25:38.810
CVE-2025-8149,6.4,2025-09-08T16:25:38.810
CVE-2025-8564,6.4,2025-09-08T16:25:38.810
CVE-2025-8722,6.4,2025-09-08T16:25:38.810
CVE-2025-9126,6.4,2025-09-08T16:25:38.810
CVE-2025-9442,6.4,2025-09-08T16:25:38.810
CVE-2025-9493,6.4,2025-09-08T16:25:38.810
CVE-2025-6757,6.4,2025-09-08T16:25:38.810
CVE-2025-10028,6.1,2025-09-10T19:49:13.320
CVE-2025-10046,4.9,2025-09-08T16:25:38.810
CVE-2025-9961,,2025-09-08T16:25:38.810
CVE-2025-10029,6.1,2025-09-10T19:46:51.947
CVE-2025-10030,9.8,2025-09-10T18:15:37.933
CVE-2025-10031,9.8,2025-09-10T18:16:12.827
CVE-2025-10032,6.1,2025-09-10T18:16:30.280
CVE-2025-10033,9.8,2025-09-10T19:44:00.340
CVE-2025-10034,9.8,2025-09-29T18:29:06.463
CVE-2021-26377,4.1,2025-09-08T16:25:38.810
CVE-2021-46750,3.0,2025-09-08T16:25:38.810
CVE-2023-20516,3.3,2025-09-08T16:25:38.810
CVE-2023-31306,3.3,2025-09-08T16:25:38.810
CVE-2023-31322,8.7,2025-09-08T16:25:38.810
CVE-2023-31325,7.2,2025-09-08T16:25:38.810
CVE-2023-31326,2.8,2025-09-08T16:25:38.810
CVE-2023-31330,2.5,2025-09-08T16:25:38.810
CVE-2023-31351,5.3,2025-09-08T16:25:38.810
CVE-2023-31365,3.9,2025-09-08T16:25:38.810
CVE-2024-21947,7.5,2025-09-23T22:15:33.333
CVE-2024-21970,4.4,2025-09-08T16:25:38.810
CVE-2024-36326,8.4,2025-09-08T16:25:38.810
CVE-2024-36331,3.2,2025-11-03T18:15:41.813
CVE-2024-36342,8.8,2025-09-23T22:15:33.657
CVE-2024-36346,6.0,2025-09-08T16:25:38.810
CVE-2024-36352,8.4,2025-09-08T16:25:38.810
CVE-2024-36354,7.5,2025-09-23T22:15:33.817
